"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"🥰","1","0","2025-11-20T02:51:34.000Z","clevelandboyd426","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7030582747660665861","7574634685009363743","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7030583088790913070~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dda1f42f&x-expires=1763848800&x-signature=6f7ODpOuIwqcK01YUSzFJ1Hjou0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🔥🔥🔥🔥","2","1","2025-10-21T13:13:54.000Z","sunofthegreatmother","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7010110131539428358","7563662384591897399","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5204d1b279e648c44a5e3762fce9256f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b8493d92&x-expires=1763848800&x-signature=InkLOl64embAulAhk3PAJtSuonk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🙏","1","0","2025-11-19T10:52:55.000Z","katwhite66","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7446619197005005866","7574387422298669879","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4c62de3fbf5d918f3fb7b1fd61f0a189~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=06ae2863&x-expires=1763848800&x-signature=IBUiqRQ8v%2Bn0YFMjzD49W0QiJoA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😍😍😍","1","0","2025-11-19T12:54:58.000Z","broskocharlie","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","6798997704733082630","7574419057810621215","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/da4d04a882bf1380a7b583aa3297de77~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0e61da3&x-expires=1763848800&x-signature=TSYinyw4XGf1TKrjVuWLTYn%2Bp1U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@Nathanyel israel","1","0","2025-11-04T08:47:27.000Z","tonyarose1975","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","6902134429541942277","7568780521254486814","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/df7299ddaac487e3726ad95789e7dc67~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6283f60d&x-expires=1763848800&x-signature=9PuF6AS4ps4p4rijZf7Jb1MIUw8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😁","0","0","2025-10-24T03:12:34.000Z","kc.ck61","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7529741899003937847","7564620795920024351","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a6ff12a9eaaa7cf9cfa6d6996cb39b5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=50cf3757&x-expires=1763848800&x-signature=swLXJfMoYBRRXhTAQrRcPxjDwtc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥰","0","0","2025-10-24T06:57:50.000Z","shemiahtownsend","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","6944141602386609157","7564678529653556023","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f207039dc85c251a857bc79e59a31e41~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=78693673&x-expires=1763848800&x-signature=cOPlWarb3CJj2wmAnvi5gL5QEjU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🙏","1","0","2025-11-21T05:50:37.000Z","vinnysherfield","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","6974741889057555461","7575051778077803295","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7325967709577166854~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3f5f0e4d&x-expires=1763848800&x-signature=C3Suh%2B8rrHgtooi4bAdo6mnF%2Bi4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"yes aliens love it here in South Carolina for some reason 😭","2","1","2025-10-21T23:04:51.000Z","marymaynes13","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7344013413561943086","7563814750750278455","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/556441fbe8e7725c42bef8fd664015bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4dacacdc&x-expires=1763848800&x-signature=9YJ%2BhZccw%2FO96F4gKEMEP8G3s3A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"I thought they said it wasn't gone be seen in sc","2","1","2025-10-21T20:15:54.000Z","chosenforgreatness127","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","6835440960210879494","7563771290075906847","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5326a41bf8a11f93d4e1553c0a51260a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b0b8b326&x-expires=1763848800&x-signature=7OQJ6cZtsvItEhBQEHYMFgm6GzE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"That’s the submarine","17463","97","2023-06-21T11:06:00.000Z","unethicalshooter","https://www.tiktok.com/@isonn_/video/7247015246374718766","6655816937399943173","7247093633074168622","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f11e4ffef4df2c4d424256ca06a554dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=39069544&x-expires=1763848800&x-signature=Rbi1kYXRxxHNcRJKZctKo%2FxhLbs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Why that things just happen in America 🤣🤣","277","16","2023-06-28T05:53:23.000Z","huoudaben0","https://www.tiktok.com/@isonn_/video/7247015246374718766","7231202469468455963","7249610616428086043","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c86f765e6b6b85a3ad7d8a1df191e5f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=06f96ea0&x-expires=1763848800&x-signature=kIHXzvO9ZRkLdk2fVm2mGz849Lg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"i need to start watching the sky bro","30322","56","2023-06-21T11:33:46.000Z","dinostooswag","https://www.tiktok.com/@isonn_/video/7247015246374718766","7226531646597235755","7247100880952410926","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2d683460f3837ee601863a79dec60cad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1672a515&x-expires=1763848800&x-signature=jHOaEDSFcPlIDBtf7BnodlBKgCc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"it’s the submarine","8476","37","2023-06-23T09:08:37.000Z","user9472848257","https://www.tiktok.com/@isonn_/video/7247015246374718766","6636384820283539462","7247805643271881518","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8cc90bb3ca7b2390b84defc60f76ce4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d53e06a1&x-expires=1763848800&x-signature=e0h%2BBaEYcp%2BF7ipUBA5thBhbFEQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"proyecto blue label","3828","75","2023-07-28T07:44:50.000Z","vittocc78","https://www.tiktok.com/@isonn_/video/7247015246374718766","7243304383185945605","7260772257671283462","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c464e354297781526fc19c1b6bddd823~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e5f3030a&x-expires=1763848800&x-signature=40QuNCU0OQTqqRQF4dFyp4OONg0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"why can't nothing like this happen in my backyard","8107","27","2023-06-27T06:20:06.000Z","godspeedvisionz","https://www.tiktok.com/@isonn_/video/7247015246374718766","6960875026666341381","7249246705090036526","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/39c33b930f1270d14ab5d35a6f5bc08a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d506cc62&x-expires=1763848800&x-signature=X4E05mDUBcPWQ7ha9ThLY6W2WyY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"giratina","96","4","2023-08-17T03:36:47.000Z","radixtk","https://www.tiktok.com/@isonn_/video/7247015246374718766","6804067159897523206","7268130042402571013","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d928fe5dbeb67d0cbc1ac5cb46920017~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d53e3a0e&x-expires=1763848800&x-signature=Ru8Y2wfPP58SYVdHR5rHMguW%2Fw0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Aliens getting brave to be seen like they don't care no more lol","2750","58","2023-06-28T02:25:31.000Z","yanaoh8","https://www.tiktok.com/@isonn_/video/7247015246374718766","6786219616064160769","7249557388360909573","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/1f3b1ca8b31be30e199aed28fddaf1b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0359e7a9&x-expires=1763848800&x-signature=1vr1n%2FyAGJs816897mXgdDHsz8M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I feel like this is fake bc it has the same thing in the movie called the last mimzy","0","1","2023-08-30T17:15:54.000Z","xxxm999bish","https://www.tiktok.com/@isonn_/video/7247015246374718766","7217230326991750149","7273165185468596998","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/053017ef7f7109f1a16d913f50502d66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f76fab6b&x-expires=1763848800&x-signature=rYW1W2mRsKIGZ6gwPtTTRaw4gR0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"It is not a UFO, It’s the falcon 9 rocket from SpaceX","39","0","2023-07-27T15:55:39.000Z","_joshuasss_","https://www.tiktok.com/@isonn_/video/7247015246374718766","7012766914432254981","7260527578565690154","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/223fac51f4ca3bca22447f9205bbb29d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1daa6c93&x-expires=1763848800&x-signature=42d1KVN9YQL7NjY%2BCTtcNdD6yns%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Proyecto blue beam ya se la saben","3714","18","2023-08-03T04:43:36.000Z","arenzcit0","https://www.tiktok.com/@isonn_/video/7247015246374718766","72542524392779776","7262952015512503045","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b4a7b3d2e6002248573da497a78fb348~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=316cd220&x-expires=1763848800&x-signature=9sMfLpTkl3mLSVsaJG7AXJA8Ie8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"apenas la NASA acepta la realidad de los ovnis y ya se dejan ver cómo si nada :v","3861","68","2023-07-28T15:19:27.000Z","user595670405","https://www.tiktok.com/@isonn_/video/7247015246374718766","7241269041552475141","7260889407002870533","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/07635a91790d608e93571b60ed2f3f74~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0d258e33&x-expires=1763848800&x-signature=kDjA8LsJqQImeQoXUJMQsIEFfMI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bueno, según las películas gringas todo pasa en USA así que, a mi rancho no van a llegar","2203","13","2023-07-28T16:21:57.000Z","v.swiftlizzie1","https://www.tiktok.com/@isonn_/video/7247015246374718766","6912293133644579845","7260905516155781894","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6d6529f91380f2e55c454364929d4beb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3e6aa53&x-expires=1763848800&x-signature=pObxIHK6SPj%2Fh5xLSDT7sbhR%2FmY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"querían venir a ver Barbie","1687","11","2023-07-29T06:23:53.000Z","itgurliee","https://www.tiktok.com/@isonn_/video/7247015246374718766","177940502531444736","7261122469992547078","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f13b6b2acfbca41d1d85b928d138c7e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=191df194&x-expires=1763848800&x-signature=rzz88lOxPnFxxrwhfj%2BsxWpHLEY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Muchos confunden ovnis con extraterrestres cuando es obvio que un ovni es un objeto volador no identificado y los extraterrestres son wisin y yandel","514","5","2023-06-28T19:10:06.000Z","wsb0i","https://www.tiktok.com/@isonn_/video/7247015246374718766","6946857305473106950","7249816255636521733","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ff1211a8193b1cb3d4b9440eeba80728~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f51be68&x-expires=1763848800&x-signature=WkOk6qkj609F4RLzEaNsXBNuvyg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bro el verdaderamente no subió ningun video después 💀","906","8","2023-07-29T02:04:50.000Z","agustinsoria816","https://www.tiktok.com/@isonn_/video/7247015246374718766","7112990119653016581","7261055692152406790","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c8fb367cf4d89516607543672795973e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8e688f8&x-expires=1763848800&x-signature=BWxrl3EZ2HmU3J8i5u6%2BsAnDwoE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Que casualidad que después de que confirmaron su existencia sean más frecuentes y visibles los avistamientos. No creeré en nadie más que en Dios.","1423","41","2023-07-31T08:56:23.000Z","constelacion_28","https://www.tiktok.com/@isonn_/video/7247015246374718766","256088399156080640","7261903917117735686","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/765c2c2161d215476756bb75f66e2eef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65358e1c&x-expires=1763848800&x-signature=BgxlTf0DtHmj%2BbdhsvU82C%2BnAfk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"y bueno pasaré el vídeo y seguiré tranquilamente con mi vida","844","6","2023-07-28T06:30:51.000Z","conichiwa.a","https://www.tiktok.com/@isonn_/video/7247015246374718766","6759510176552649733","7260753183444878086","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/297608aa823a30b9eb5b59c286246279~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18484080&x-expires=1763848800&x-signature=zi4UAtuNk2dlXMvYu%2FVzStGAhC8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"новый ивент скоро","55","0","2023-07-28T20:16:37.000Z","bedalag__a","https://www.tiktok.com/@isonn_/video/7247015246374718766","7016971529745548293","7260965946189579013","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ee40c77bdd14a2a68f6bbcd9d50ec80c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e81cdf2&x-expires=1763848800&x-signature=qoGSCG2AC7tNG4rhLeUibF1NqH4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bro it's moon lord","221","2","2023-06-28T06:27:45.000Z","fuzzymilkkk","https://www.tiktok.com/@isonn_/video/7247015246374718766","7154121698421982254","7249619660568576814","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f6fe14fc0ea47c92a480d4cf0bd253c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5b35486&x-expires=1763848800&x-signature=uIoKqcYb8Gs0gcoT1eII1Z1Ypss%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"It’s just Grimace watching over us all","1008","13","2023-06-28T06:43:42.000Z","codychows","https://www.tiktok.com/@isonn_/video/7247015246374718766","6999690126593295366","7249623849774809898","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/13f27f68fac44a12023b87ff37d37992~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f50ae844&x-expires=1763848800&x-signature=odPfVf36VzKIcQZp2wD0kBqliLE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Grimace is headed back home","611","11","2023-06-28T05:52:04.000Z","chazzcoleman44","https://www.tiktok.com/@isonn_/video/7247015246374718766","6758661213934863365","7249610490243580718","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c04f7d84c29887f5f81b741b217f49c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa657361&x-expires=1763848800&x-signature=OFZSucqu8Jc%2FdRuG8gNcZYdQE74%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Nah that’s actually wild 😭💀","115","0","2023-06-28T07:26:47.000Z","fahnbullet","https://www.tiktok.com/@isonn_/video/7247015246374718766","6773720902913885190","7249634885391352619","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6fd5cadcf300cfdf779853e8b9169f8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d896656f&x-expires=1763848800&x-signature=Ydbz81Nx1Y0spuMACavCRi8%2FI%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bizarrement ça n’arrive qu’au États Unis 🤣","312","6","2023-06-27T08:47:21.000Z","yuteww._","https://www.tiktok.com/@isonn_/video/7247015246374718766","6721837201980097542","7249284634432045851","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e176f27f1ef76619e8605f8477e48440~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c8cff25&x-expires=1763848800&x-signature=ymPxHOo%2B0SLSBCkWBcLcqXr75nQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"No crean nada de lo que ven en el cielo","1239","23","2023-07-30T02:51:57.000Z","sno0ki_","https://www.tiktok.com/@isonn_/video/7247015246374718766","6760277448782464006","7261438911095997189","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0776733f84ded073551d3ddb9707cc2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=232a7b80&x-expires=1763848800&x-signature=PDJuaP9mz7vjlPRgwENXkrAmYnM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Why was I so invested lmao","6","2","2024-12-03T07:10:36.000Z","aka.jade888","https://www.tiktok.com/@thebstv/video/7444024600314301738","7150076026566525994","7444079346816516907","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ae28a2cca8424aaa935ff0e103439633~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=45e56c70&x-expires=1763848800&x-signature=ZO1Av688qhyizVeLaWlm8OH%2BGuQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"I KNEW IT!!😩✨😂","2","1","2024-12-03T03:42:15.000Z","w0ckyslush_17","https://www.tiktok.com/@thebstv/video/7444024600314301738","6916722334754276358","7444025828600267566","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6caa4c38020a65e13b094417a3b9f393~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=50c13e14&x-expires=1763848800&x-signature=MqaGyRAQIdBBzypgrgB%2BalKg6v8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"HOLLERINGGGGG 🤣😩😭","0","0","2024-12-03T06:34:21.000Z","i_amgolden_","https://www.tiktok.com/@thebstv/video/7444024600314301738","7123684477239641131","7444070125017318186","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/958d3f03c12e957a967ede63990ef5ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1949767b&x-expires=1763848800&x-signature=MHpEvx35hubVgPUHO24VkxV6gMM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"😀😀😀😀😀😀😀","1","0","2024-12-03T15:21:39.000Z","maryhart511","https://www.tiktok.com/@thebstv/video/7444024600314301738","7024070379519181829","7444206025106359070","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7328229514612310021~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fc37bc6c&x-expires=1763848800&x-signature=erWQI511PL%2ByHjcG4TAqRSUeCf4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Do not PISS ME OFFFF","1","1","2024-12-03T23:54:11.000Z","officialpauljoseph","https://www.tiktok.com/@thebstv/video/7444024600314301738","6786343203806315526","7444338093124207403","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a1b678dcd457e93aed3394a2a943f99~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1426615a&x-expires=1763848800&x-signature=GkUetO1a7T1LFw1EskZgJgr08fI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"It’s ok, they are gunna ghost us right after, and we won’t see em again anyways. 😏","1","1","2024-12-03T05:06:41.000Z","notorious_dani_boy","https://www.tiktok.com/@thebstv/video/7444024600314301738","7419746230052095019","7444047561838707499","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d4069e41bc03d67b03a79b76de45140e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ad7166c2&x-expires=1763848800&x-signature=Uzc6QyqfvD6MaADiQigLOGH22Vc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"😭😭😭😭😭😂","1","0","2024-12-03T07:10:21.000Z","aka.jade888","https://www.tiktok.com/@thebstv/video/7444024600314301738","7150076026566525994","7444079198468473643","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ae28a2cca8424aaa935ff0e103439633~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=45e56c70&x-expires=1763848800&x-signature=ZO1Av688qhyizVeLaWlm8OH%2BGuQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
